2026-09-06T19:13:05+00:00	dgx-spark-04	True	0	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:05+00:00	dgx-spark-02	True	0	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:05+00:00	dgx-spark-03	True	0	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:07+00:00	dgx-spark-04	True	0	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:07+00:00	dgx-spark-02	True	0	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:07+00:00	dgx-spark-03	True	0	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:09+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:09+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:09+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:12+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:12+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:12+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:14+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:14+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:14+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:16+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:16+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:16+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:18+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:18+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:18+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:20+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:20+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:20+00:00	dgx-spark-03	True	0	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:22+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:22+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:22+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:24+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:24+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:24+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:26+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:26+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:26+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:28+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:28+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
2026-09-06T19:13:28+00:00	dgx-spark-03	True	1	cmtpsaud71whj2auh0k27ynki
2026-09-06T19:13:30+00:00	dgx-spark-04	True	1	cmtpeql4y1etk2auhbk9668ry
2026-09-06T19:13:30+00:00	dgx-spark-02	True	1	cmtprzt671w352auhqgq43q4y
